"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Poids_NET_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Teneur_Totale_Nicotine_Tabac_Rouler_Pipe";"Teneur_Nicotine_Base_Tabac_Rouler_Pipe";"Teneur_Nicotine_Sans_Combusion";"Teneur_Nicotine_Base_Sans_Combusion";"pH_Sans_Combusion";"Humidité_Sans_Combustion"
"FR";"Produit du tabac";"Cigare";"BALMORAL BRS CLARO ROBUSTO 20 [4B25D02FAD1A8056]";"14/01/2022 10:31:00";"Balmoral";"Brs Claro Robusto 20";"sans filtre";20.00;;"Boîte en carton";"SKU";"32442058";2/12/2020 10:10:54;1/1/2021 00:00:00;130.00;20.60;13400.00;13390.94;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL BRS MADURO ROBUSTO 20 [39848E429F803DC9]";"14/01/2022 10:31:00";"Balmoral";"Brs Maduro Robusto 20";"sans filtre";20.00;;"Boîte en carton";"SKU";"32442059";30/11/2020 10:02:33;1/1/2021 00:00:00;130.00;20.60;13700.00;13690.74;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL BRS RESERVA PERLA 20 [3310BCC4B19ACA61]";"14/01/2022 10:31:00";"Balmoral";"Brs Reserva Perla 20";"sans filtre";20.00;;"Boîte en carton";"SKU";"32442060";30/11/2020 11:53:46;1/1/2021 00:00:00;105.00;16.00;7100.00;7095.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL BRS RESERVA TORO 20 [53C32FB1F7F49709]";"14/01/2022 10:31:00";"Balmoral";"Brs Reserva Toro 20";"sans filtre";20.00;;"Boîte en carton";"SKU";"32442061";30/11/2020 11:53:46;1/1/2021 00:00:00;140.00;21.80;16300.00;16288.98;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL SIGNATURAS DUETO CHURCHILL 10 [1D25FDED457EE546]";"14/01/2022 12:02:00";"Balmoral";"Signaturas Dueto Churchill 10";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32442139";10/2/2021 07:54:50;9/6/2021 00:00:00;178.00;19.40;15610.00;15602.63;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL SIGNATURAS DUETO GORDO 10 [4FF19832FD5C299D]";"14/01/2022 12:02:00";"Balmoral";"Signaturas Dueto Gordo 10";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32442140";10/2/2021 07:54:50;9/6/2021 00:00:00;152.00;23.80;21570.00;21559.82;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL SIGNATURAS DUETO GRAN TORO 10 [5EED6F213967F4E0]";"14/01/2022 12:02:00";"Balmoral";"Signaturas Dueto Gran Toro 10";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32442138";10/2/2021 07:54:50;9/6/2021 00:00:00;152.00;20.60;15610.00;15602.63;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL SIGNATURAS DUETO OVACION 10 [3832D73B6F1C7589]";"14/01/2022 12:02:00";"Balmoral";"Signaturas Dueto Ovacion 10";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32442141";10/2/2021 07:54:50;9/6/2021 00:00:00;140.00;19.80;11500.00;11494.57;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL SIGNATURAS DUETO ROBUSTO 10 [DB2471972F9D70CD]";"14/01/2022 12:02:00";"Balmoral ";"Signaturas Dueto Robusto 10";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32442137";10/2/2021 07:54:50;9/6/2021 00:00:00;127.00;19.80;12460.00;12454.12;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL SIGNATURAS PASO DOBLE BRINDIS 10 WB FR [AFC30169B7F28777]";"14/01/2022 12:02:00";"Balmoral";"Balmoral Signaturas Paso Doble Brindis 10 WB FR";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32442183";16/12/2021 13:13:50;1/7/2021 00:00:00;178.00;21.80;15750.00;15742.57;;;;;;;
"FR";"Produit du tabac";"Cigare";"BALMORAL SIGNATURAS PASO DOBLE GRAN TORO 10 WB FR [23C682649BF70E0A]";"14/01/2022 12:02:00";"Balmoral";"Balmoral Signaturas Paso Doble Gran Toro 10 WB FR";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32442182";16/12/2021 13:13:50;1/7/2021 00:00:00;159.00;21.40;19530.00;19520.78;;;;;;;
"FR";"Produit du tabac";"Cigare";"BEAST ROBUSTO [EF9DBC4E2D490708]";"06/02/2022 06:36:00";"Beast";"Robusto";"sans filtre";1.00;;"Pochette à maintien vertical avec rabat replié";"-";"592";16/11/2017 15:54:34;1/12/2017 00:00:00;125.00;20.00;13500.00;11726.92;;;;;;;
"FR";"Produit du tabac";"Cigare";"BEAST SHORT ROBUSTO [236664DED1D5FD01]";"06/02/2022 06:36:00";"Beast";"Short Robusto";"sans filtre";1.00;;"Pochette à maintien vertical avec rabat replié";"-";"590";16/11/2017 15:54:34;1/12/2017 00:00:00;100.00;21.00;13000.00;11297.77;;;;;;;
"FR";"Produit du tabac";"Cigare";"BEAST TORO [819CCFFB99FBB437]";"06/02/2022 06:36:00";"Beast";"Toro";"sans filtre";1.00;;"Pochette à maintien vertical avec rabat replié";"-";"596";16/11/2017 15:54:34;1/12/2017 00:00:00;150.00;20.00;15500.00;13163.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"BENTLEY BELICOSO [A145AF4584F38A61]";"01/02/2022 10:57:00";"Bentley";"Belicoso";"sans filtre";5.00;;"Boîte pliable";"-";"150505";3/4/2019 17:21:15;11/9/2017 00:00:00;152.00;20.60;15880.00;15830.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BENTLEY CHURCHILLS [DAC72C444CC45349]";"31/01/2022 18:44:00";"Bentley";"Churchills";"sans filtre";5.00;;"Boîte pliable";"-";"150305";3/4/2019 17:21:15;11/1/2019 00:00:00;178.00;21.40;20320.00;20250.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BENTLEY CORONA [338E8ED22D8274CF]";"31/01/2022 18:44:00";"Bentley";"Corona";"sans filtre";5.00;;"Boîte pliable";"-";"150205";3/4/2019 17:23:54;1/1/2019 00:00:00;140.00;18.30;11620.00;11590.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BENTLEY HALF CORONA [AFD702643080FFD8]";"31/01/2022 18:44:00";"Bentley";"Half Corona";"sans filtre";5.00;30.00;"Boîte pliable";"-";"150405";3/4/2019 17:21:15;1/1/2019 00:00:00;95.00;18.30;7940.00;7910.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BENTLEY ROBUSTO [24BA2F0D92A67DAA]";"31/01/2022 18:44:00";"Bentley";"Robusto";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"150820";3/4/2019 17:21:15;1/1/2021 00:00:00;127.00;19.80;12560.00;12510.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BENTLEY ROBUSTO [35370345E5FB72FD]";"31/01/2022 18:44:00";"Bentley";"Robusto";"sans filtre";5.00;;"Boîte pliable";"-";"150105";3/4/2019 17:21:15;1/1/2019 00:00:00;127.00;19.80;12560.00;12510.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BENTLEY ROBUSTO [59B306569601D2D8]";"31/01/2022 18:44:00";"Bentley";"Robusto";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"150120";3/4/2019 17:21:15;1/1/2021 00:00:00;127.00;19.80;12560.00;12510.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLANCO LIGA EXCLUSIVA DE FAMILIA CONNECTICUT TORO [D3993342EA4ABF41]";"27/01/2020 19:56:00";"Blanco";"Liga Exclusiva de Familia Connecticut Toro";"sans filtre";20.00;;"Fagot";"-";"962";11/7/2018 10:52:42;24/3/2017 00:00:00;152.40;21.43;16200.00;15957.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLANCO LIGA EXCLUSIVA DE FAMILIA CONNECTICUT TORO [D535F51FBA8A529F]";"27/01/2020 19:56:00";"Blanco";"Liga Exclusiva de Familia Connecticut Toro";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"909";11/7/2018 10:52:42;24/3/2017 00:00:00;152.40;21.43;16200.00;15957.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLANCO NINE TORO [5BF13DC28AE15C29]";"27/01/2020 19:56:00";"Blanco";"Nine Toro";"sans filtre";20.00;;"Fagot";"-";"955";11/7/2018 10:52:42;24/3/2017 00:00:00;152.40;20.64;16100.00;15858.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLANCO NINE TORO [A1658C5E4CBA76AA]";"27/01/2020 19:56:00";"Blanco";"Nine Toro";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"367";11/7/2018 10:52:42;24/3/2017 00:00:00;152.40;20.64;16100.00;15858.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLEND 15 BY AJ FERNANDEZ ROBUSTO [D63CAAADA62FA3D4]";"15/06/2022 17:35:00";"BLEND 15 by AJ Fernandez";"Robusto";"sans filtre";15.00;;"Fagot";"-";"B15-ROB-M15";20/11/2020 09:18:21;23/11/2020 00:00:00;127.00;19.84;14000.00;13790.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLEND 15 BY AJ FERNANDEZ SHORT ROBUSTO [C73E3D428A3EC1EB]";"15/06/2022 17:35:00";"BLEND 15 by AJ Fernandez";"Short Robusto";"sans filtre";15.00;;"Fagot";"-";"B15-SHROB-M15";20/11/2020 09:18:21;23/11/2020 00:00:00;89.00;19.84;7000.00;6895.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLEND 15 BY AJ FERNANDEZ TORO [B20BE8502405EA84]";"15/06/2022 17:35:00";"BLEND 15 by AJ Fernandez";"Toro";"sans filtre";15.00;;"Fagot";"-";"B15-TOR-M15";20/11/2020 09:18:21;23/11/2020 00:00:00;152.40;19.84;16000.00;15760.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR BELICOSOS FINOS [5F92C135CD0CEFAC]";"01/03/2022 12:03:00";"BOLIVAR";"BELICOSOS FINOS";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.8006.01.0190";4/1/2017 15:14:39;1/1/2015 00:00:00;140.00;20.64;12450.00;12448.80;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR BELICOSOS FINOS [FA2CDADB05DC571D]";"01/03/2022 12:03:00";"BOLIVAR";"BELICOSOS FINOS";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.8006.01.0550";4/1/2017 15:14:39;1/1/2015 00:00:00;140.00;20.64;12450.00;12448.80;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR CORONAS JUNIOR [EC268F9A50D9092F]";"01/03/2022 12:03:00";"BOLIVAR";"CORONAS JUNIOR";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.7052.01.0190";4/1/2017 15:14:39;1/1/2015 00:00:00;110.00;16.67;7460.00;7459.30;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR LIBERTADOR (CDH) [85027F9F09A13FCD]";"01/03/2022 12:03:00";"BOLIVAR";"LIBERTADOR (CDH)";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"10.9111.01.0647";20/4/2017 11:49:11;1/1/2015 00:00:00;164.00;21.43;16650.00;16648.30;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR MUNDIALES - 2017 [BE37B4DF8E18567D]";"01/03/2022 12:03:00";"BOLIVAR";"MUNDIALES - 2017";"sans filtre";3.00;;"Boîte pliante à couvercle basculant";"SKU";"12.9139.01.1080";7/4/2017 16:42:31;1/9/2017 00:00:00;160.00;22.23;16840.00;16838.30;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR SOBERANO -2018 [7A1D96C0D826AF1B]";"04/03/2022 10:49:00";"BOLIVAR";"SOBERANO -2018";"sans filtre";10.00;;"Boîte à glissière";"SKU";"11.9136.01.2400";3/5/2018 10:10:15;1/9/2018 00:00:00;140.00;21.43;14210.00;14208.60;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR SUPER CORONAS - 2014 [385D75027447C112]";"01/03/2022 12:03:00";"BOLIVAR";"SUPER CORONAS - 2014";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"11.8044.01.0690";4/1/2017 15:14:39;1/1/2015 00:00:00;140.00;19.05;11970.00;11968.80;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR TIEMPO - 2017 [DAFBC221B044BA4F]";"01/03/2022 12:03:00";"BOLIVAR";"TIEMPO - 2017";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"15.9133.01.0040";7/4/2017 16:42:31;1/9/2017 00:00:00;150.00;21.43;15230.00;15228.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR TUBOS N°1 [8AD9299F04F89DFB]";"01/03/2022 12:03:00";"BOLIVAR";"BOLIVAR TUBOS N°1";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.8016.01.0290";4/1/2017 15:14:39;1/1/2015 00:00:00;142.00;16.67;9290.00;9289.10;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR TUBOS N°2 [2A60A96AB2D110CB]";"01/03/2022 12:03:00";"BOLIVAR";"BOLIVAR TUBOS N°2";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.7050.01.0290";6/1/2017 09:31:57;1/1/2015 00:00:00;129.00;16.67;8460.00;8459.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR TUBOS N°3 [8B0E53FA47FE8AC0]";"01/03/2022 12:03:00";"BOLIVAR";"BOLIVAR TUBOS N°3";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.7072.01.0290";4/1/2017 15:14:39;1/1/2015 00:00:00;125.00;13.49;5270.00;5269.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUJITO F1 [1C7535292B911271]";"17/04/2021 10:33:00";"BRUJITO";"F1";"sans filtre";25.00;375.00;"Boîte à glissière";"-";"30011125";17/4/2021 10:33:47;19/4/2021 00:00:00;125.00;19.84;1000.00;3.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUJITO F2 [D22663C4D4E18622]";"17/04/2021 10:57:00";"BRUJITO";"F2";"sans filtre";25.00;425.00;"Boîte à glissière";"-";"30021125";17/4/2021 10:57:46;19/4/2021 00:00:00;150.00;22.23;1000.00;3.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUJITO F3 [18BFA05A1B1EE363]";"17/04/2021 11:03:00";"BRUJITO";"F3";"sans filtre";25.00;500.00;"Boîte à glissière";"-";"30031125";17/4/2021 11:03:05;19/4/2021 00:00:00;159.00;23.81;1000.00;3.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE 1787 LIBERTAD SUPREMO [10EE327449053C8F]";"17/03/2022 10:58:00";"Brun del Re";"1787 Libertad Supremo";"sans filtre";10.00;;"Boîte en carton";"-";"989";1/6/2018 15:05:22;1/1/2018 00:00:00;152.40;23.81;20500.00;20192.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE 1787 LIBERTAD SUPREMO [7783EBB1D85DCFC8]";"17/03/2022 10:58:00";"Brun del Re";"1787 Libertad Supremo";"sans filtre";30.00;;"Boîte à couvercle basculant";"-";"988";1/6/2018 15:05:22;1/1/2018 00:00:00;152.40;23.81;20500.00;20192.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE LIMITED 1638 EPISODIO 2 SUPREMO [54583CD49F3D2C31]";"01/06/2018 15:05:00";"Brun del Re";"Limited 1638 Episodio 2 Supremo";"sans filtre";30.00;;"Boîte à couvercle basculant";"-";"000991";1/6/2018 15:05:22;1/1/2018 00:00:00;15.20;2.38;20500.00;20193.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE LIMITED 1638 EPISODIO 2 SUPREMO [644EE36A93C57FCE]";"01/06/2018 15:05:00";"Brun del Re";"Limited 1638 Episodio 2 Supremo";"sans filtre";10.00;;"Boîte en carton";"-";"000992";1/6/2018 15:05:22;1/1/2018 00:00:00;15.20;2.38;20500.00;20193.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE PREMIUM ROBUSTO [699DD7A244E71FF2]";"17/03/2022 10:58:00";"Brun del Re";"Premium Robusto";"sans filtre";25.00;;"Boîte à couvercle basculant";"-";"664";1/6/2018 15:05:22;1/1/2018 00:00:00;127.00;19.84;12800.00;12608.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE PREMIUM ROBUSTO [8C7CE59667919A61]";"17/03/2022 10:58:00";"Brun del Re";"Premium Robusto";"sans filtre";5.00;;"Boîte en carton";"-";"734";1/6/2018 15:05:22;1/1/2018 00:00:00;127.00;19.84;12800.00;12608.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAIN DAYTONA [1C26C52BF1E398B2]";"26/02/2022 23:01:00";"Cain";"Daytona";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90030";10/11/2016 17:56:09;1/1/2015 00:00:00;1.00;1.00;12650.00;1.00;1.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAIN F [BFE36D31EA44C7B7]";"16/04/2021 19:46:00";"Cain";"F";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90034";7/2/2017 18:40:29;1/1/2015 00:00:00;0.00;0.00;16100.00;0.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAIN SUN GROWN [0BA78383378A4DF5]";"28/03/2018 18:27:00";"Cain";"Sun Grown";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-18-90047";28/3/2018 18:26:52;1/1/2015 00:00:00;152.00;23.80;1020000.00;23800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO AMERICAN BARREL AGED ROBUSTO [E2CA803EFC700262]";"20/01/2022 15:12:00";"Camacho";"Camacho American Barrel Aged Robusto";"sans filtre";4.00;96.00;"Boîte avec couvercle coulissant";"-";"104500";19/11/2016 08:40:50;20/5/2016 00:00:00;127.00;20.00;14100.00;14087.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CONNECTICUT ROBUSTO [5EEB30ACC50A1069]";"13/04/2022 13:34:00";"Camacho";"Camacho Connecticut Robusto";"sans filtre";4.00;94.00;"Boîte avec couvercle coulissant";"-";"104492";14/11/2016 13:52:52;20/5/2016 00:00:00;127.00;20.00;12400.00;12389.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CONNECTICUT ROBUSTO [6CAD3C74D14ECB88]";"13/04/2022 13:34:00";"Camacho";"Camacho Connecticut Robusto";"sans filtre";4.00;26.00;"Boîte avec couvercle coulissant";"-";"104491";14/11/2016 13:52:52;1/5/2018 00:00:00;127.00;20.00;12400.00;12389.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CONNECTICUT ROBUSTO [D9539530564C0CDA]";"13/04/2022 13:34:00";"Camacho";"Camacho Connecticut Robusto";"sans filtre";10.00;1180.00;"Boîte à couvercle basculant";"-";"48874";14/11/2016 13:52:52;20/5/2016 00:00:00;127.00;20.00;12400.00;12389.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CONNECTICUT ROBUSTO [E45D7BA0B1DA9A3A]";"13/04/2022 13:34:00";"Camacho";"Camacho Connecticut Robusto";"sans filtre";20.00;910.00;"Boîte à couvercle basculant";"-";"48970";14/11/2016 13:52:52;1/4/2020 00:00:00;127.00;20.00;12400.00;12389.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO COROJO ROBUSTO [1BE37774316F2AE9]";"13/04/2022 13:34:00";"Camacho";"Camacho Corojo Robusto";"sans filtre";10.00;1260.00;"Boîte à couvercle basculant";"-";"48875";14/11/2016 13:56:59;20/5/2016 00:00:00;127.00;20.00;11950.00;11939.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO COROJO ROBUSTO [76726AABDB15098C]";"13/04/2022 13:34:00";"Camacho";"Camacho Corojo Robusto";"sans filtre";20.00;990.00;"Boîte à couvercle basculant";"-";"48999";14/11/2016 13:56:59;1/4/2020 00:00:00;127.00;20.00;11950.00;11939.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO COROJO ROBUSTO [CEB7D120E62161E4]";"13/04/2022 13:34:00";"Camacho";"Camacho Corojo Robusto";"sans filtre";4.00;98.00;"Boîte avec couvercle coulissant";"-";"104484";14/11/2016 13:56:59;20/5/2016 00:00:00;127.00;20.00;11950.00;11939.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO COROJO ROBUSTO [FEDDEB86020395CC]";"13/04/2022 13:34:00";"Camacho";"Camacho Corojo Robusto";"sans filtre";4.00;26.00;"Boîte avec couvercle coulissant";"-";"104483";14/11/2016 13:56:59;1/5/2018 00:00:00;127.00;20.00;11950.00;11939.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CRIOLLO ROBUSTO [160F424E7C248A12]";"20/01/2022 12:00:00";"Camacho";"Camacho Criollo Robusto";"sans filtre";4.00;26.00;"Boîte avec couvercle coulissant";"-";"104487";14/11/2016 13:57:02;1/5/2018 00:00:00;127.00;20.00;11250.00;11240.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CRIOLLO ROBUSTO [8929D8D834422A4D]";"20/01/2022 12:00:00";"Camacho";"Camacho Criollo Robusto";"sans filtre";4.00;94.00;"Boîte avec couvercle coulissant";"-";"104488";14/11/2016 13:57:02;20/5/2016 00:00:00;127.00;20.00;11250.00;11240.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CRIOLLO ROBUSTO [B79AAF0EBBCA5F7D]";"20/01/2022 12:00:00";"Camacho";"Camacho Criollo Robusto";"sans filtre";20.00;940.00;"Boîte à couvercle basculant";"-";"48962";14/11/2016 13:57:02;1/5/2020 00:00:00;127.00;20.00;11250.00;11240.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CRIOLLO ROBUSTO [F15C97183DCB7A8F]";"20/01/2022 12:00:00";"Camacho";"Camacho Criollo Robusto";"sans filtre";10.00;1200.00;"Boîte à couvercle basculant";"-";"48876";14/11/2016 13:57:02;20/5/2016 00:00:00;127.00;20.00;11250.00;11240.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO ECUADOR ROBUSTO [5F9E1824BD1E09E9]";"13/04/2022 13:34:00";"Camacho";"Camacho Ecuador Robusto";"sans filtre";4.00;94.00;"Boîte avec couvercle coulissant";"-";"104496";14/11/2016 13:56:36;20/5/2016 00:00:00;152.00;22.00;13900.00;13887.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO ECUADOR ROBUSTO [CEAFB279E8C6DBB9]";"13/04/2022 13:34:00";"Camacho";"Camacho Ecuador Robusto";"sans filtre";20.00;900.00;"Boîte à couvercle basculant";"-";"56038";14/11/2016 13:56:36;20/5/2016 00:00:00;152.00;22.00;13900.00;13887.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO LIBERTY 2019 [89DB086DC3673B57]";"21/01/2022 07:19:00";"Camacho";"Camacho Liberty 2019";"sans filtre";20.00;3044.00;"Boîte à glissière";"-";"114481";7/5/2021 09:15:28;10/5/2021 00:00:00;152.00;22.00;17100.00;17083.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO LIBERTY 2020 [63A4AA612A186237]";"21/01/2022 07:23:00";"Camacho";"Camacho Liberty 2020";"sans filtre";20.00;2886.00;"Boîte à glissière";"-";"115420";24/4/2020 08:14:09;1/5/2020 00:00:00;152.00;24.00;21500.00;21479.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO SCORPION BLACK ROBUSTO [982940FE4CAB6199]";"21/01/2022 07:24:00";"Camacho";"Camacho Scorpion Black Robusto";"sans filtre";5.00;3.00;"Fagot";"-";"115456";1/4/2019 14:56:37;1/3/2019 00:00:00;127.00;20.00;12700.00;12687.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO SCORPION YELLOW ROBUSTO [B05A9E3772B67441]";"21/01/2022 07:24:00";"Camacho";"Camacho Scorpion Yellow Robusto";"sans filtre";5.00;3.00;"Fagot";"-";"115457";1/4/2019 14:49:33;1/3/2019 00:00:00;127.00;20.00;12800.00;12787.00;0.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMEL ACTIVATE CIGARILLOS – ACTIVATE  [6C4A177FD8713CA5]";"06/05/2022 11:54:00";"Camel Activate Cigarillos – Activate ";"";"filtre";10.00;;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14539741";17/2/2020 08:26:53;18/2/2020 00:00:00;84.00;7.50;773.00;459.00;20.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMEL ACTIVATE MINT CIGARILLOS  [2DE246DB77D0015C]";"06/05/2022 11:54:00";"Camel Activate Mint Cigarillos";"";"filtre";10.00;;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14810461";17/2/2020 08:26:53;7/5/2021 00:00:00;84.00;7.50;773.00;459.00;20.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMEL CAPSULE BLUE  [12DF4D1D785D8938]";"06/05/2022 11:54:00";"Camel Capsule Blue";"";"filtre";10.00;;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14790802";17/2/2020 08:26:53;17/11/2021 00:00:00;84.00;7.50;773.00;459.00;20.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMEL CIGARILLOS CAPSULE BLUE  [4A544CA2DEC9A2D7]";"06/05/2022 11:54:00";"Camel Cigarillos Capsule Blue";"";"filtre";10.00;;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14618455";17/2/2020 08:26:53;17/4/2020 00:00:00;84.00;7.50;773.00;459.00;20.00;;;;;;
"FR";"Produit du tabac";"Cigare";"CANDLELIGHT CORONA HAVANA FILLER [A10B062AF7269D01]";"13/01/2022 13:33:00";"Candlelight";"corona havana filler";"sans filtre";5.00;;"Boîte à glissière";"GTIN";"04012922837219";19/11/2016 17:10:03;26/5/2020 00:00:00;125.00;17.00;6050.00;6050.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO BONES BLIND HUGHIE 20 [402A791BD8B839A7]";"13/05/2022 11:48:00";"CAO";"Bones Blind Hughie 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32406271";6/10/2020 13:32:35;1/1/2021 00:00:00;152.40;21.40;18030.00;18019.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO BONES BLIND HUGHIE 20 [8958681D70E497E7]";"13/05/2022 11:48:00";"CAO";"Bones Blind Hughie 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32406272";6/10/2020 13:32:35;1/1/2021 00:00:00;152.40;21.40;18030.00;18019.00;;;;;;;
