"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Ventilation_Filtre_Cigarette";"Baisse_Pression_Filtre_Cigarette_Fermé";"Baisse_Pression_Filtre_Cigarette_Ouvert";"Émission_Goudron";"Émission_Nicotine";"Émission_CO"
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES GOLD 100'S  [07D6E5DB96ED305B]";"23/03/2022 14:15:00";"Benson & Hedges Gold 100's";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14619706";26/4/2019 16:50:07;9/2/2021 00:00:00;99.00;7.79;1019.00;760.00;27.00;33.00;115.00;90.00;10.00;0.90;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES GOLD 100'S  [0F00FF92A86629DC]";"23/03/2022 14:15:00";"Benson & Hedges Gold 100's";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14619706";26/4/2019 16:50:07;9/2/2021 00:00:00;99.00;7.79;1019.00;760.00;27.00;33.00;115.00;90.00;10.00;0.90;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES GOLD 100'S  [6FB411EB4B02E66C]";"23/03/2022 14:15:00";"Benson & Hedges Gold 100's";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14619712";26/4/2019 16:50:07;9/2/2021 00:00:00;99.00;7.79;1019.00;760.00;27.00;33.00;115.00;90.00;10.00;0.90;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES GOLD 100'S  [D3068A875CF72C33]";"23/03/2022 14:15:00";"Benson & Hedges Gold 100's";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14619712";26/4/2019 16:50:07;9/2/2021 00:00:00;99.00;7.79;1019.00;760.00;27.00;33.00;115.00;90.00;10.00;0.90;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES PLATINUM  [4BEAD417761D2850]";"23/03/2022 14:16:00";"Benson & Hedges Platinum";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14439706";2/1/2020 17:01:20;3/1/2020 00:00:00;83.00;7.79;811.00;600.00;21.00;86.00;140.00;65.00;1.00;0.10;1.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES PLATINUM  [57A7768A3C046C89]";"23/03/2022 14:12:00";"Benson & Hedges Platinum";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14779957";28/5/2018 17:26:24;17/11/2021 00:00:00;83.00;7.79;811.00;600.00;21.00;86.00;140.00;65.00;1.00;0.10;1.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES PLATINUM  [9464B73B5E18741B]";"23/03/2022 14:12:00";"Benson & Hedges Platinum";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14779957";28/5/2018 17:25:53;17/11/2021 00:00:00;83.00;7.79;811.00;600.00;21.00;86.00;140.00;65.00;1.00;0.10;1.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES PLATINUM  [96EC95C7536EA7E6]";"23/03/2022 14:12:00";"Benson & Hedges Platinum";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14776897";28/5/2018 17:25:53;17/11/2021 00:00:00;83.00;7.79;811.00;600.00;21.00;86.00;140.00;65.00;1.00;0.10;1.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES PLATINUM  [C758F16F7E0B8264]";"23/03/2022 14:12:00";"Benson & Hedges Platinum";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14618818";28/5/2018 17:26:24;9/2/2021 00:00:00;83.00;7.79;811.00;600.00;21.00;86.00;140.00;65.00;1.00;0.10;1.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES PLATINUM  [DBC76E12FE0F63CE]";"23/03/2022 14:12:00";"Benson & Hedges Platinum";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14618818";28/5/2018 17:25:53;9/2/2021 00:00:00;83.00;7.79;811.00;600.00;21.00;86.00;140.00;65.00;1.00;0.10;1.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES PLATINUM  [E97D4A0A57CB4C7F]";"23/03/2022 14:12:00";"Benson & Hedges Platinum";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14776897";28/5/2018 17:26:24;17/11/2021 00:00:00;83.00;7.79;811.00;600.00;21.00;86.00;140.00;65.00;1.00;0.10;1.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES RED  [29A0E9AB47EE7562]";"23/03/2022 14:17:00";"Benson & Hedges Red";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14612152";8/4/2020 11:18:05;9/4/2020 00:00:00;83.00;7.79;828.00;630.00;21.00;34.00;90.00;70.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES RED  [55C37936A43972C9]";"23/03/2022 14:16:00";"Benson & Hedges Red";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14612152";8/4/2020 11:18:05;9/4/2020 00:00:00;83.00;7.79;828.00;630.00;21.00;34.00;90.00;70.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES RED 100´S  [0D06C4034041C2D3]";"23/03/2022 14:18:00";"Benson & Hedges Red 100´s";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14692855";23/9/2020 15:53:34;24/9/2020 00:00:00;99.00;7.79;971.00;720.00;27.00;39.00;95.00;70.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES RED 100´S  [C163D5AD326CC999]";"23/03/2022 14:18:00";"Benson & Hedges Red 100´s";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14692855";23/9/2020 15:50:32;24/9/2020 00:00:00;99.00;7.79;971.00;720.00;27.00;39.00;95.00;70.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES RED 100´S  [E6098F44990E10AF]";"23/03/2022 14:18:00";"Benson & Hedges Red 100´s";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14692855";23/9/2020 15:52:33;24/9/2020 00:00:00;99.00;7.79;971.00;720.00;27.00;39.00;95.00;70.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER  [3A074ECBD31158F2]";"23/03/2022 14:17:00";"Benson & Hedges Silver";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14439700";2/1/2020 17:01:29;3/1/2020 00:00:00;83.00;7.79;896.00;680.00;21.00;52.00;130.00;85.00;6.00;0.60;6.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER  [43524ABECE010D68]";"23/03/2022 14:15:00";"Benson & Hedges Silver";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14790931";28/4/2021 09:56:24;29/4/2021 00:00:00;83.00;7.79;869.00;650.00;21.00;25.00;110.00;90.00;8.00;0.70;9.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER  [84E9AA1D2548BC49]";"23/03/2022 14:11:00";"Benson & Hedges Silver";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14779954";28/5/2018 17:25:52;17/11/2021 00:00:00;83.00;7.79;896.00;680.00;21.00;52.00;130.00;85.00;6.00;0.60;6.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER  [9D9A2264CFAD54C7]";"23/03/2022 14:11:00";"Benson & Hedges Silver";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14776894";28/5/2018 17:24:49;17/11/2021 00:00:00;83.00;7.79;896.00;680.00;21.00;52.00;130.00;85.00;6.00;0.60;6.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER  [B6AEA7C37CEFE4D2]";"23/03/2022 14:11:00";"Benson & Hedges Silver";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14776894";28/5/2018 17:25:52;17/11/2021 00:00:00;83.00;7.79;896.00;680.00;21.00;52.00;130.00;85.00;6.00;0.60;6.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER  [BB52DFB775EDB34B]";"23/03/2022 14:11:00";"Benson & Hedges Silver";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14779954";28/5/2018 17:24:49;17/11/2021 00:00:00;83.00;7.79;896.00;680.00;21.00;52.00;130.00;85.00;6.00;0.60;6.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER  [DED6769BE109F434]";"23/03/2022 14:11:00";"Benson & Hedges Silver";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14618812";28/5/2018 17:24:49;9/2/2021 00:00:00;83.00;7.79;896.00;680.00;21.00;52.00;130.00;85.00;6.00;0.60;6.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER  [E374F966545FD875]";"23/03/2022 14:11:00";"Benson & Hedges Silver";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14618812";28/5/2018 17:25:52;9/2/2021 00:00:00;83.00;7.79;896.00;680.00;21.00;52.00;130.00;85.00;6.00;0.60;6.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER 100'S  [702C92B1F08F7D56]";"23/03/2022 14:14:00";"Benson & Hedges Silver 100's";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14619709";6/5/2019 12:50:41;9/2/2021 00:00:00;99.00;7.79;1015.00;760.00;27.00;50.00;140.00;90.00;6.00;0.60;7.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SILVER 100'S  [7F255EC7689A36A9]";"23/03/2022 14:13:00";"Benson & Hedges Silver 100's";"";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14619709";6/5/2019 12:51:42;9/2/2021 00:00:00;99.00;7.79;1015.00;760.00;27.00;50.00;140.00;90.00;6.00;0.60;7.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SMOOTH GOLD [D90C2405D26F565A]";"16/03/2022 15:47:00";"Benson & Hedges";"Smooth Gold";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000136216";12/4/2018 14:44:07;12/4/2018 00:00:00;83.00;7.83;894.00;650.00;27.00;44.00;137.00;92.00;6.00;0.60;7.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SPECIAL FILTER [112850824C37D9FB]";"25/05/2022 10:21:00";"Benson & Hedges";"Special Filter";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000370106";30/9/2021 15:37:09;25/5/2022 00:00:00;83.00;7.73;901.00;692.00;22.00;31.00;125.00;94.00;10.00;0.90;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SPECIAL FILTER [91B0A38BD581556A]";"16/03/2022 15:26:00";"Benson & Hedges";"Special Filter";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000218376";7/1/2019 15:51:26;28/12/2018 00:00:00;83.00;7.83;909.00;699.00;26.00;23.00;153.00;107.00;10.00;1.00;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES SPECIAL FILTER [AEF00A52C26ED7E6]";"17/03/2022 11:24:00";"Benson & Hedges";"Special Filter";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000205992";6/3/2019 09:26:51;6/3/2019 00:00:00;83.00;7.73;898.00;692.00;22.00;31.00;125.00;89.00;10.00;0.90;10.00
"FR";"Produit du tabac";"Cigarette";"BENSON & HEDGES XXL GOLD  [781CD8392D2A842A]";"23/03/2022 14:12:00";"Benson & Hedges XXL Gold";"";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14619235";28/5/2018 17:24:49;21/4/2020 00:00:00;83.00;7.79;880.00;680.00;21.00;36.00;120.00;90.00;10.00;0.90;10.00
"FR";"Produit du tabac";"Cigarette";"BOHEM BLUE [7657584608A58DD7]";"01/07/2021 06:42:00";"BOHEM";"BLUE";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"8801116019472";1/7/2021 06:42:53;30/12/2021 00:00:00;84.00;7.81;910.00;620.00;27.00;57.00;133.00;80.00;5.26;0.48;6.06
"FR";"Produit du tabac";"Cigarette";"BOHEM IVORY [B5345254EDFE4001]";"01/07/2021 06:43:00";"BOHEM";"IVORY";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"8801116019496";1/7/2021 06:43:50;30/12/2021 00:00:00;84.00;7.81;922.00;620.00;27.00;68.00;146.00;79.00;3.23;0.30;3.59
"FR";"Produit du tabac";"Cigarette";"BOHEM RED [C334CFA464BC0AD4]";"01/07/2021 06:41:00";"BOHEM";"RED";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"8801116019458";1/7/2021 06:41:58;30/12/2021 00:00:00;84.00;7.81;913.00;620.00;27.00;52.00;136.00;90.00;6.43;0.58;7.95
"FR";"Produit du tabac";"Cigarette";"BROOKLYN [3B3663CDCFE1BDFA]";"17/08/2021 15:51:00";"Brooklyn";"Brooklyn";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3311";28/6/2018 17:16:33;20/5/2016 00:00:00;83.00;7.80;836.00;601.00;21.00;36.00;106.00;79.00;9.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN BLEU [A032AF8BB43B6B1C]";"12/08/2021 14:20:00";"Brooklyn Bleu";"Brooklyn Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"51174";22/2/2017 11:04:44;4/5/2016 00:00:00;83.00;7.80;812.00;537.00;27.00;37.00;121.00;86.00;7.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN BLEU [FA13ACBCBAF23D09]";"12/08/2021 14:20:00";"Brooklyn Bleu";"Brooklyn Bleu";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3297";22/2/2017 11:04:44;20/5/2016 00:00:00;83.00;7.80;812.00;537.00;27.00;37.00;121.00;86.00;7.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN BLEU [FC9500607DC35608]";"12/08/2021 14:20:00";"Brooklyn Bleu";"Brooklyn Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3293";22/2/2017 11:04:44;20/5/2016 00:00:00;83.00;7.80;812.00;537.00;27.00;37.00;121.00;86.00;7.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES [160071106BAD4856]";"02/02/2022 14:13:00";"Brooklyn Cigarettes";"Brooklyn Cigarettes";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"72005";5/7/2021 16:07:50;10/12/2021 00:00:00;83.00;7.80;836.00;571.00;27.00;21.00;130.00;100.00;9.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN BLUE [463C9333B43AB714]";"27/04/2022 11:00:00";"Brooklyn Cigarettes";"Brooklyn blue";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55250";12/2/2021 12:59:55;24/7/2021 00:00:00;83.00;7.80;779.00;517.00;27.00;38.00;117.00;87.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN BLUE [51A3A90718A4F69F]";"27/04/2022 11:00:00";"Brooklyn Cigarettes";"Brooklyn Blue";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55250";12/2/2021 12:59:55;9/6/2021 00:00:00;83.00;7.80;779.00;517.00;27.00;38.00;117.00;87.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN BLUE [6BBF4DD71F338CB1]";"27/04/2022 11:00:00";"Brooklyn Cigarettes";"Brooklyn Blue";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55250";12/2/2021 12:59:55;6/1/2022 00:00:00;83.00;7.80;779.00;517.00;27.00;38.00;117.00;87.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN BLUE [EA587C4265AA30CB]";"27/04/2022 11:00:00";"Brooklyn Cigarettes";"Brooklyn blue";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55250";12/2/2021 12:59:55;25/8/2021 00:00:00;83.00;7.80;779.00;517.00;27.00;38.00;117.00;87.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN BLUE [EADE2E65DCB8E372]";"27/04/2022 11:00:00";"Brooklyn Cigarettes";"Brooklyn Blue";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55250";12/2/2021 12:59:55;9/6/2021 00:00:00;83.00;7.80;779.00;517.00;27.00;38.00;117.00;87.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [0D21439170192662]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"30022225";13/5/2019 14:06:47;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [142A11533001C8A3]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";5/4/2019 10:56:24;29/5/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [2922881BD23CB1D9]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";13/5/2019 14:06:47;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [2B4E950BB11717A4]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";13/5/2019 14:06:47;29/5/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [3E7882DC13040371]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";5/4/2019 10:56:24;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [58286E8CB4F0AB0D]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"30022225";13/5/2019 14:06:47;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [615B47B5467D9133]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"30022225";5/4/2019 10:56:24;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [7391E64260269130]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"30022225";5/4/2019 10:56:24;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [9508F1B015887A7C]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";5/4/2019 10:56:24;23/7/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [A483EE09DB2BD020]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";13/5/2019 14:06:47;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [AC120B25CA6957E5]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"30022225";13/5/2019 14:06:47;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [C4135ABE6330C6BA]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"30022225";5/4/2019 10:56:24;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [CC0E8CEF6C133933]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";5/4/2019 10:56:24;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [D31DBC8AAEB6FCC7]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"30022225";13/5/2019 14:06:47;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [D50C75FA0EB65BA3]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55248";5/4/2019 10:56:24;21/4/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [DA3CB74E31932B23]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";13/5/2019 14:06:47;23/7/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [E7691D734AB107C9]";"20/08/2020 17:15:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";13/5/2019 14:06:47;23/7/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF KS [EEFC38F9427E3CF6]";"26/08/2020 15:40:00";"Brooklyn Cigarettes";"Brooklyn FF KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55247";5/4/2019 10:56:24;23/7/2020 00:00:00;83.00;7.80;795.00;571.00;21.00;27.00;102.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF SKS AB [004A156BF47537AD]";"07/02/2022 17:53:00";"Brooklyn Cigarettes";"Brooklyn FF SKS AB";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63596";26/3/2021 11:02:02;26/3/2021 00:00:00;99.00;7.80;962.00;667.00;27.00;27.00;117.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF SKS AB [3A4FC2B497D830BE]";"20/08/2021 10:27:00";"Brooklyn Cigarettes";"Brooklyn FF SKS AB";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63596";23/7/2018 13:59:22;21/8/2020 00:00:00;99.00;7.80;961.00;667.00;27.00;25.00;117.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF SKS AB [3B095A8E62B0EDF9]";"20/08/2021 10:27:00";"Brooklyn Cigarettes";"Brooklyn FF SKS AB";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63596";23/7/2018 13:59:22;21/4/2020 00:00:00;99.00;7.80;961.00;667.00;27.00;25.00;117.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF SKS AB [8851C6270CB6B312]";"20/08/2021 10:27:00";"Brooklyn Cigarettes";"Brooklyn FF SKS AB";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63596";23/7/2018 13:59:22;21/4/2020 00:00:00;99.00;7.80;961.00;667.00;27.00;25.00;117.00;76.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"BROOKLYN CIGARETTES BROOKLYN FF SKS AB [D23DDFE883643B45]";"20/08/2021 10:27:00";"Brooklyn Cigarettes";"Brooklyn FF SKS AB";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63596";23/7/2018 13:59:22;3/10/2020 00:00:00;99.00;7.80;961.00;667.00;27.00;25.00;117.00;76.00;10.00;0.80;10.00
